index,word,sentiment,score
75700,machine,trust,1
75701,machinery,anger,0
75702,machinery,anticipation,0
75703,machinery,disgust,0
75704,machinery,fear,0
75705,machinery,joy,0
75706,machinery,negative,0
75707,machinery,positive,0
75708,machinery,sadness,0
75709,machinery,surprise,0
75710,machinery,trust,0
75711,machinist,anger,0
75712,machinist,anticipation,0
75713,machinist,disgust,0
75714,machinist,fear,0
75715,machinist,joy,0
75716,machinist,negative,0
75717,machinist,positive,0
75718,machinist,sadness,0
75719,machinist,surprise,0
75720,machinist,trust,0
75721,mackerel,anger,0
75722,mackerel,anticipation,0
75723,mackerel,disgust,0
75724,mackerel,fear,0
75725,mackerel,joy,0
75726,mackerel,negative,0
75727,mackerel,positive,0
75728,mackerel,sadness,0
75729,mackerel,surprise,0
75730,mackerel,trust,0
75731,mad,anger,1
75732,mad,anticipation,0
75733,mad,disgust,1
75734,mad,fear,1
75735,mad,joy,0
75736,mad,negative,1
75737,mad,positive,0
75738,mad,sadness,1
75739,mad,surprise,0
75740,mad,trust,0
75741,madam,anger,0
75742,madam,anticipation,0
75743,madam,disgust,0
75744,madam,fear,0
75745,madam,joy,0
75746,madam,negative,0
75747,madam,positive,0
75748,madam,sadness,0
75749,madam,surprise,0
75750,madam,trust,0
75751,madame,anger,0
75752,madame,anticipation,0
75753,madame,disgust,0
75754,madame,fear,0
75755,madame,joy,0
75756,madame,negative,0
75757,madame,positive,0
75758,madame,sadness,0
75759,madame,surprise,0
75760,madame,trust,0
75761,madden,anger,1
75762,madden,anticipation,0
75763,madden,disgust,0
75764,madden,fear,1
75765,madden,joy,0
75766,madden,negative,1
75767,madden,positive,0
75768,madden,sadness,0
75769,madden,surprise,0
75770,madden,trust,0
75771,madman,anger,1
75772,madman,anticipation,0
75773,madman,disgust,0
75774,madman,fear,1
75775,madman,joy,0
75776,madman,negative,1
75777,madman,positive,0
75778,madman,sadness,0
75779,madman,surprise,0
75780,madman,trust,0
75781,madness,anger,1
75782,madness,anticipation,0
75783,madness,disgust,0
75784,madness,fear,1
75785,madness,joy,0
75786,madness,negative,1
75787,madness,positive,0
75788,madness,sadness,0
75789,madness,surprise,0
75790,madness,trust,0
75791,mafia,anger,0
75792,mafia,anticipation,0
75793,mafia,disgust,0
75794,mafia,fear,1
75795,mafia,joy,0
75796,mafia,negative,1
75797,mafia,positive,0
75798,mafia,sadness,0
75799,mafia,surprise,0
75800,mafia,trust,0
75801,magazine,anger,0
75802,magazine,anticipation,0
75803,magazine,disgust,0
75804,magazine,fear,0
75805,magazine,joy,0
75806,magazine,negative,0
75807,magazine,positive,0
75808,magazine,sadness,0
75809,magazine,surprise,0
75810,magazine,trust,0
75811,mage,anger,0
75812,mage,anticipation,0
75813,mage,disgust,0
75814,mage,fear,1
75815,mage,joy,0
75816,mage,negative,0
75817,mage,positive,0
75818,mage,sadness,0
75819,mage,surprise,0
75820,mage,trust,0
75821,magenta,anger,0
75822,magenta,anticipation,0
75823,magenta,disgust,0
75824,magenta,fear,0
75825,magenta,joy,0
75826,magenta,negative,0
75827,magenta,positive,0
75828,magenta,sadness,0
75829,magenta,surprise,0
75830,magenta,trust,0
75831,maggot,anger,0
75832,maggot,anticipation,0
75833,maggot,disgust,1
75834,maggot,fear,0
75835,maggot,joy,0
75836,maggot,negative,1
75837,maggot,positive,0
75838,maggot,sadness,0
75839,maggot,surprise,0
75840,maggot,trust,0
75841,magic,anger,0
75842,magic,anticipation,0
75843,magic,disgust,0
75844,magic,fear,0
75845,magic,joy,0
75846,magic,negative,0
75847,magic,positive,0
75848,magic,sadness,0
75849,magic,surprise,0
75850,magic,trust,0
75851,magical,anger,0
75852,magical,anticipation,1
75853,magical,disgust,0
75854,magical,fear,0
75855,magical,joy,1
75856,magical,negative,0
75857,magical,positive,1
75858,magical,sadness,0
75859,magical,surprise,1
75860,magical,trust,0
75861,magician,anger,0
75862,magician,anticipation,0
75863,magician,disgust,0
75864,magician,fear,0
75865,magician,joy,0
75866,magician,negative,0
75867,magician,positive,0
75868,magician,sadness,0
75869,magician,surprise,1
75870,magician,trust,0
75871,magistrate,anger,0
75872,magistrate,anticipation,0
75873,magistrate,disgust,0
75874,magistrate,fear,0
75875,magistrate,joy,0
75876,magistrate,negative,0
75877,magistrate,positive,0
75878,magistrate,sadness,0
75879,magistrate,surprise,0
75880,magistrate,trust,0
75881,magma,anger,0
75882,magma,anticipation,0
75883,magma,disgust,0
75884,magma,fear,0
75885,magma,joy,0
75886,magma,negative,0
75887,magma,positive,0
75888,magma,sadness,0
75889,magma,surprise,0
75890,magma,trust,0
75891,magnate,anger,0
75892,magnate,anticipation,0
75893,magnate,disgust,0
75894,magnate,fear,0
75895,magnate,joy,0
75896,magnate,negative,0
75897,magnate,positive,0
75898,magnate,sadness,0
75899,magnate,surprise,0
75900,magnate,trust,0
75901,magnet,anger,0
75902,magnet,anticipation,0
75903,magnet,disgust,0
75904,magnet,fear,0
75905,magnet,joy,0
75906,magnet,negative,0
75907,magnet,positive,1
75908,magnet,sadness,0
75909,magnet,surprise,0
75910,magnet,trust,1
75911,magnetism,anger,0
75912,magnetism,anticipation,0
75913,magnetism,disgust,0
75914,magnetism,fear,0
75915,magnetism,joy,0
75916,magnetism,negative,0
75917,magnetism,positive,1
75918,magnetism,sadness,0
75919,magnetism,surprise,0
75920,magnetism,trust,0
75921,magnetite,anger,0
75922,magnetite,anticipation,0
75923,magnetite,disgust,0
75924,magnetite,fear,0
75925,magnetite,joy,0
75926,magnetite,negative,0
75927,magnetite,positive,1
75928,magnetite,sadness,0
75929,magnetite,surprise,0
75930,magnetite,trust,0
75931,magnificence,anger,0
75932,magnificence,anticipation,1
75933,magnificence,disgust,0
75934,magnificence,fear,0
75935,magnificence,joy,1
75936,magnificence,negative,0
75937,magnificence,positive,1
75938,magnificence,sadness,0
75939,magnificence,surprise,0
75940,magnificence,trust,1
75941,magnificent,anger,0
75942,magnificent,anticipation,1
75943,magnificent,disgust,0
75944,magnificent,fear,0
75945,magnificent,joy,1
75946,magnificent,negative,0
75947,magnificent,positive,1
75948,magnificent,sadness,0
75949,magnificent,surprise,1
75950,magnificent,trust,1
75951,magnifier,anger,0
75952,magnifier,anticipation,0
75953,magnifier,disgust,0
75954,magnifier,fear,0
75955,magnifier,joy,0
75956,magnifier,negative,0
75957,magnifier,positive,0
75958,magnifier,sadness,0
75959,magnifier,surprise,0
75960,magnifier,trust,0
75961,magnify,anger,0
75962,magnify,anticipation,0
75963,magnify,disgust,0
75964,magnify,fear,0
75965,magnify,joy,0
75966,magnify,negative,0
75967,magnify,positive,0
75968,magnify,sadness,0
75969,magnify,surprise,0
75970,magnify,trust,0
75971,magnitude,anger,0
75972,magnitude,anticipation,0
75973,magnitude,disgust,0
75974,magnitude,fear,0
75975,magnitude,joy,0
75976,magnitude,negative,0
75977,magnitude,positive,0
75978,magnitude,sadness,0
75979,magnitude,surprise,0
75980,magnitude,trust,0
75981,magpie,anger,0
75982,magpie,anticipation,0
75983,magpie,disgust,0
75984,magpie,fear,0
75985,magpie,joy,0
75986,magpie,negative,0
75987,magpie,positive,0
75988,magpie,sadness,0
75989,magpie,surprise,0
75990,magpie,trust,0
75991,maid,anger,0
75992,maid,anticipation,0
75993,maid,disgust,0
75994,maid,fear,0
75995,maid,joy,0
75996,maid,negative,0
75997,maid,positive,0
75998,maid,sadness,0
75999,maid,surprise,0
76000,maid,trust,0
76001,maiden,anger,0
76002,maiden,anticipation,0
76003,maiden,disgust,0
76004,maiden,fear,0
76005,maiden,joy,0
76006,maiden,negative,0
76007,maiden,positive,1
76008,maiden,sadness,0
76009,maiden,surprise,0
76010,maiden,trust,0
76011,mail,anger,0
76012,mail,anticipation,1
76013,mail,disgust,0
76014,mail,fear,0
76015,mail,joy,0
76016,mail,negative,0
76017,mail,positive,0
76018,mail,sadness,0
76019,mail,surprise,0
76020,mail,trust,0
76021,main,anger,0
76022,main,anticipation,0
76023,main,disgust,0
76024,main,fear,0
76025,main,joy,0
76026,main,negative,0
76027,main,positive,1
76028,main,sadness,0
76029,main,surprise,0
76030,main,trust,0
76031,mainland,anger,0
76032,mainland,anticipation,0
76033,mainland,disgust,0
76034,mainland,fear,0
76035,mainland,joy,0
76036,mainland,negative,0
76037,mainland,positive,0
76038,mainland,sadness,0
76039,mainland,surprise,0
76040,mainland,trust,0
76041,mainstay,anger,0
76042,mainstay,anticipation,0
76043,mainstay,disgust,0
76044,mainstay,fear,0
76045,mainstay,joy,0
76046,mainstay,negative,0
76047,mainstay,positive,1
76048,mainstay,sadness,0
76049,mainstay,surprise,0
76050,mainstay,trust,1
76051,maintenance,anger,0
76052,maintenance,anticipation,0
76053,maintenance,disgust,0
76054,maintenance,fear,0
76055,maintenance,joy,0
76056,maintenance,negative,0
76057,maintenance,positive,0
76058,maintenance,sadness,0
76059,maintenance,surprise,0
76060,maintenance,trust,1
76061,majestic,anger,0
76062,majestic,anticipation,1
76063,majestic,disgust,0
76064,majestic,fear,0
76065,majestic,joy,1
76066,majestic,negative,0
76067,majestic,positive,1
76068,majestic,sadness,0
76069,majestic,surprise,1
76070,majestic,trust,1
76071,majesty,anger,0
76072,majesty,anticipation,0
76073,majesty,disgust,0
76074,majesty,fear,0
76075,majesty,joy,0
76076,majesty,negative,0
76077,majesty,positive,1
76078,majesty,sadness,0
76079,majesty,surprise,0
76080,majesty,trust,1
76081,major,anger,0
76082,major,anticipation,0
76083,major,disgust,0
76084,major,fear,0
76085,major,joy,0
76086,major,negative,0
76087,major,positive,1
76088,major,sadness,0
76089,major,surprise,0
76090,major,trust,0
76091,majority,anger,0
76092,majority,anticipation,0
76093,majority,disgust,0
76094,majority,fear,0
76095,majority,joy,1
76096,majority,negative,0
76097,majority,positive,1
76098,majority,sadness,0
76099,majority,surprise,0
76100,majority,trust,1
76101,make,anger,0
76102,make,anticipation,0
76103,make,disgust,0
76104,make,fear,0
76105,make,joy,0
76106,make,negative,0
76107,make,positive,0
76108,make,sadness,0
76109,make,surprise,0
76110,make,trust,0
76111,maker,anger,0
76112,maker,anticipation,0
76113,maker,disgust,0
76114,maker,fear,0
76115,maker,joy,0
76116,maker,negative,0
76117,maker,positive,0
76118,maker,sadness,0
76119,maker,surprise,0
76120,maker,trust,0
76121,makeshift,anger,0
76122,makeshift,anticipation,0
76123,makeshift,disgust,0
76124,makeshift,fear,0
76125,makeshift,joy,0
76126,makeshift,negative,1
76127,makeshift,positive,0
76128,makeshift,sadness,0
76129,makeshift,surprise,0
76130,makeshift,trust,0
76131,makeup,anger,0
76132,makeup,anticipation,0
76133,makeup,disgust,0
76134,makeup,fear,0
76135,makeup,joy,0
76136,makeup,negative,0
76137,makeup,positive,0
76138,makeup,sadness,0
76139,makeup,surprise,0
76140,makeup,trust,0
76141,malady,anger,0
76142,malady,anticipation,0
76143,malady,disgust,0
76144,malady,fear,0
76145,malady,joy,0
76146,malady,negative,1
76147,malady,positive,0
76148,malady,sadness,0
76149,malady,surprise,0
76150,malady,trust,0
76151,malaise,anger,0
76152,malaise,anticipation,0
76153,malaise,disgust,0
76154,malaise,fear,0
76155,malaise,joy,0
76156,malaise,negative,1
76157,malaise,positive,0
76158,malaise,sadness,1
76159,malaise,surprise,0
76160,malaise,trust,0
76161,malaria,anger,0
76162,malaria,anticipation,0
76163,malaria,disgust,1
76164,malaria,fear,1
76165,malaria,joy,0
76166,malaria,negative,1
76167,malaria,positive,0
76168,malaria,sadness,1
76169,malaria,surprise,0
76170,malaria,trust,0
76171,male,anger,0
76172,male,anticipation,0
76173,male,disgust,0
76174,male,fear,0
76175,male,joy,0
76176,male,negative,0
76177,male,positive,0
76178,male,sadness,0
76179,male,surprise,0
76180,male,trust,0
76181,malevolent,anger,1
76182,malevolent,anticipation,0
76183,malevolent,disgust,1
76184,malevolent,fear,1
76185,malevolent,joy,0
76186,malevolent,negative,1
76187,malevolent,positive,0
76188,malevolent,sadness,1
76189,malevolent,surprise,0
76190,malevolent,trust,0
76191,malfeasance,anger,0
76192,malfeasance,anticipation,0
76193,malfeasance,disgust,1
76194,malfeasance,fear,0
76195,malfeasance,joy,0
76196,malfeasance,negative,1
76197,malfeasance,positive,0
76198,malfeasance,sadness,0
76199,malfeasance,surprise,0
76200,malfeasance,trust,0
76201,malformation,anger,0
76202,malformation,anticipation,0
76203,malformation,disgust,0
76204,malformation,fear,0
76205,malformation,joy,0
76206,malformation,negative,1
76207,malformation,positive,0
76208,malformation,sadness,0
76209,malformation,surprise,0
76210,malformation,trust,0
76211,malice,anger,1
76212,malice,anticipation,0
76213,malice,disgust,0
76214,malice,fear,1
76215,malice,joy,0
76216,malice,negative,1
76217,malice,positive,0
76218,malice,sadness,0
76219,malice,surprise,0
76220,malice,trust,0
76221,malicious,anger,1
76222,malicious,anticipation,0
76223,malicious,disgust,1
76224,malicious,fear,1
76225,malicious,joy,0
76226,malicious,negative,1
76227,malicious,positive,0
76228,malicious,sadness,1
76229,malicious,surprise,0
76230,malicious,trust,0
76231,malign,anger,1
76232,malign,anticipation,0
76233,malign,disgust,1
76234,malign,fear,0
76235,malign,joy,0
76236,malign,negative,1
76237,malign,positive,0
76238,malign,sadness,0
76239,malign,surprise,0
76240,malign,trust,0
76241,malignancy,anger,0
76242,malignancy,anticipation,0
76243,malignancy,disgust,0
76244,malignancy,fear,1
76245,malignancy,joy,0
76246,malignancy,negative,1
76247,malignancy,positive,0
76248,malignancy,sadness,1
76249,malignancy,surprise,0
76250,malignancy,trust,0
76251,malignant,anger,1
76252,malignant,anticipation,0
76253,malignant,disgust,0
76254,malignant,fear,1
76255,malignant,joy,0
76256,malignant,negative,1
76257,malignant,positive,0
76258,malignant,sadness,0
76259,malignant,surprise,0
76260,malignant,trust,0
76261,mall,anger,0
76262,mall,anticipation,0
76263,mall,disgust,0
76264,mall,fear,0
76265,mall,joy,0
76266,mall,negative,0
76267,mall,positive,0
76268,mall,sadness,0
76269,mall,surprise,0
76270,mall,trust,0
76271,malleable,anger,0
76272,malleable,anticipation,0
76273,malleable,disgust,0
76274,malleable,fear,0
76275,malleable,joy,0
76276,malleable,negative,0
76277,malleable,positive,0
76278,malleable,sadness,0
76279,malleable,surprise,0
76280,malleable,trust,0
76281,mallet,anger,0
76282,mallet,anticipation,0
76283,mallet,disgust,0
76284,mallet,fear,0
76285,mallet,joy,0
76286,mallet,negative,0
76287,mallet,positive,0
76288,mallet,sadness,0
76289,mallet,surprise,0
76290,mallet,trust,0
76291,malpractice,anger,1
76292,malpractice,anticipation,0
76293,malpractice,disgust,0
76294,malpractice,fear,0
76295,malpractice,joy,0
76296,malpractice,negative,1
76297,malpractice,positive,0
76298,malpractice,sadness,0
76299,malpractice,surprise,0
76300,malpractice,trust,0
76301,mamma,anger,0
76302,mamma,anticipation,0
76303,mamma,disgust,0
76304,mamma,fear,0
76305,mamma,joy,0
76306,mamma,negative,0
76307,mamma,positive,0
76308,mamma,sadness,0
76309,mamma,surprise,0
76310,mamma,trust,1
76311,mammal,anger,0
76312,mammal,anticipation,0
76313,mammal,disgust,0
76314,mammal,fear,0
76315,mammal,joy,0
76316,mammal,negative,0
76317,mammal,positive,0
76318,mammal,sadness,0
76319,mammal,surprise,0
76320,mammal,trust,0
76321,mammoth,anger,0
76322,mammoth,anticipation,0
76323,mammoth,disgust,0
76324,mammoth,fear,0
76325,mammoth,joy,0
76326,mammoth,negative,0
76327,mammoth,positive,0
76328,mammoth,sadness,0
76329,mammoth,surprise,0
76330,mammoth,trust,0
76331,man,anger,0
76332,man,anticipation,0
76333,man,disgust,0
76334,man,fear,0
76335,man,joy,0
76336,man,negative,0
76337,man,positive,0
76338,man,sadness,0
76339,man,surprise,0
76340,man,trust,0
76341,manage,anger,0
76342,manage,anticipation,0
76343,manage,disgust,0
76344,manage,fear,0
76345,manage,joy,0
76346,manage,negative,0
76347,manage,positive,1
76348,manage,sadness,0
76349,manage,surprise,0
76350,manage,trust,1
76351,management,anger,0
76352,management,anticipation,0
76353,management,disgust,0
76354,management,fear,0
76355,management,joy,0
76356,management,negative,0
76357,management,positive,1
76358,management,sadness,0
76359,management,surprise,0
76360,management,trust,1
76361,manager,anger,0
76362,manager,anticipation,0
76363,manager,disgust,0
76364,manager,fear,0
76365,manager,joy,0
76366,manager,negative,0
76367,manager,positive,0
76368,manager,sadness,0
76369,manager,surprise,0
76370,manager,trust,0
76371,mandamus,anger,0
76372,mandamus,anticipation,0
76373,mandamus,disgust,0
76374,mandamus,fear,1
76375,mandamus,joy,0
76376,mandamus,negative,1
76377,mandamus,positive,0
76378,mandamus,sadness,0
76379,mandamus,surprise,0
76380,mandamus,trust,0
76381,mandarin,anger,0
76382,mandarin,anticipation,0
76383,mandarin,disgust,0
76384,mandarin,fear,0
76385,mandarin,joy,0
76386,mandarin,negative,0
76387,mandarin,positive,1
76388,mandarin,sadness,0
76389,mandarin,surprise,0
76390,mandarin,trust,1
76391,mandate,anger,0
76392,mandate,anticipation,0
76393,mandate,disgust,0
76394,mandate,fear,0
76395,mandate,joy,0
76396,mandate,negative,0
76397,mandate,positive,0
76398,mandate,sadness,0
76399,mandate,surprise,0
76400,mandate,trust,0
76401,mandible,anger,0
76402,mandible,anticipation,0
76403,mandible,disgust,0
76404,mandible,fear,0
76405,mandible,joy,0
76406,mandible,negative,0
76407,mandible,positive,0
76408,mandible,sadness,0
76409,mandible,surprise,0
76410,mandible,trust,0
76411,mandolin,anger,0
76412,mandolin,anticipation,0
76413,mandolin,disgust,0
76414,mandolin,fear,0
76415,mandolin,joy,0
76416,mandolin,negative,0
76417,mandolin,positive,0
76418,mandolin,sadness,0
76419,mandolin,surprise,0
76420,mandolin,trust,0
76421,mandrel,anger,0
76422,mandrel,anticipation,0
76423,mandrel,disgust,0
76424,mandrel,fear,0
76425,mandrel,joy,0
76426,mandrel,negative,0
76427,mandrel,positive,0
76428,mandrel,sadness,0
76429,mandrel,surprise,0
76430,mandrel,trust,0
76431,mane,anger,0
76432,mane,anticipation,0
76433,mane,disgust,0
76434,mane,fear,0
76435,mane,joy,0
76436,mane,negative,0
76437,mane,positive,0
76438,mane,sadness,0
76439,mane,surprise,0
76440,mane,trust,0
76441,maneuver,anger,0
76442,maneuver,anticipation,0
76443,maneuver,disgust,0
76444,maneuver,fear,0
76445,maneuver,joy,0
76446,maneuver,negative,0
76447,maneuver,positive,0
76448,maneuver,sadness,0
76449,maneuver,surprise,0
76450,maneuver,trust,0
76451,maneuvering,anger,0
76452,maneuvering,anticipation,0
76453,maneuvering,disgust,0
76454,maneuvering,fear,0
76455,maneuvering,joy,0
76456,maneuvering,negative,0
76457,maneuvering,positive,0
76458,maneuvering,sadness,0
76459,maneuvering,surprise,0
76460,maneuvering,trust,0
76461,mange,anger,0
76462,mange,anticipation,0
76463,mange,disgust,1
76464,mange,fear,1
76465,mange,joy,0
76466,mange,negative,1
76467,mange,positive,0
76468,mange,sadness,0
76469,mange,surprise,0
76470,mange,trust,0
76471,manger,anger,0
76472,manger,anticipation,0
76473,manger,disgust,0
76474,manger,fear,0
76475,manger,joy,0
76476,manger,negative,0
76477,manger,positive,0
76478,manger,sadness,0
76479,manger,surprise,0
76480,manger,trust,0
76481,mangle,anger,1
76482,mangle,anticipation,0
76483,mangle,disgust,1
76484,mangle,fear,1
76485,mangle,joy,0
76486,mangle,negative,1
76487,mangle,positive,0
76488,mangle,sadness,1
76489,mangle,surprise,0
76490,mangle,trust,0
76491,mango,anger,0
76492,mango,anticipation,0
76493,mango,disgust,0
76494,mango,fear,0
76495,mango,joy,0
76496,mango,negative,0
76497,mango,positive,0
76498,mango,sadness,0
76499,mango,surprise,0
76500,mango,trust,0
76501,mangosteen,anger,0
76502,mangosteen,anticipation,0
76503,mangosteen,disgust,0
76504,mangosteen,fear,0
76505,mangosteen,joy,0
76506,mangosteen,negative,0
76507,mangosteen,positive,0
76508,mangosteen,sadness,0
76509,mangosteen,surprise,0
76510,mangosteen,trust,0
76511,manhood,anger,0
76512,manhood,anticipation,0
76513,manhood,disgust,0
76514,manhood,fear,0
76515,manhood,joy,0
76516,manhood,negative,0
76517,manhood,positive,1
76518,manhood,sadness,0
76519,manhood,surprise,0
76520,manhood,trust,0
76521,mania,anger,0
76522,mania,anticipation,0
76523,mania,disgust,0
76524,mania,fear,0
76525,mania,joy,0
76526,mania,negative,1
76527,mania,positive,0
76528,mania,sadness,0
76529,mania,surprise,0
76530,mania,trust,0
76531,maniac,anger,1
76532,maniac,anticipation,0
76533,maniac,disgust,0
76534,maniac,fear,1
76535,maniac,joy,0
76536,maniac,negative,1
76537,maniac,positive,0
76538,maniac,sadness,0
76539,maniac,surprise,0
76540,maniac,trust,0
76541,maniacal,anger,0
76542,maniacal,anticipation,0
76543,maniacal,disgust,0
76544,maniacal,fear,0
76545,maniacal,joy,0
76546,maniacal,negative,1
76547,maniacal,positive,0
76548,maniacal,sadness,0
76549,maniacal,surprise,0
76550,maniacal,trust,0
76551,manicure,anger,0
76552,manicure,anticipation,0
76553,manicure,disgust,0
76554,manicure,fear,0
76555,manicure,joy,0
76556,manicure,negative,0
76557,manicure,positive,0
76558,manicure,sadness,0
76559,manicure,surprise,0
76560,manicure,trust,0
76561,manifest,anger,0
76562,manifest,anticipation,0
76563,manifest,disgust,0
76564,manifest,fear,0
76565,manifest,joy,0
76566,manifest,negative,0
76567,manifest,positive,0
76568,manifest,sadness,0
76569,manifest,surprise,0
76570,manifest,trust,0
76571,manifestation,anger,0
76572,manifestation,anticipation,0
76573,manifestation,disgust,0
76574,manifestation,fear,1
76575,manifestation,joy,0
76576,manifestation,negative,0
76577,manifestation,positive,0
76578,manifestation,sadness,0
76579,manifestation,surprise,0
76580,manifestation,trust,0
76581,manifested,anger,0
76582,manifested,anticipation,0
76583,manifested,disgust,0
76584,manifested,fear,0
76585,manifested,joy,0
76586,manifested,negative,0
76587,manifested,positive,1
76588,manifested,sadness,0
76589,manifested,surprise,0
76590,manifested,trust,0
76591,manifestly,anger,0
76592,manifestly,anticipation,0
76593,manifestly,disgust,0
76594,manifestly,fear,0
76595,manifestly,joy,0
76596,manifestly,negative,0
76597,manifestly,positive,0
76598,manifestly,sadness,0
76599,manifestly,surprise,0
76600,manifestly,trust,0
76601,manifesto,anger,0
76602,manifesto,anticipation,0
76603,manifesto,disgust,0
76604,manifesto,fear,0
76605,manifesto,joy,0
76606,manifesto,negative,0
76607,manifesto,positive,0
76608,manifesto,sadness,0
76609,manifesto,surprise,0
76610,manifesto,trust,0
76611,manifold,anger,0
76612,manifold,anticipation,0
76613,manifold,disgust,0
76614,manifold,fear,0
76615,manifold,joy,0
76616,manifold,negative,0
76617,manifold,positive,0
76618,manifold,sadness,0
76619,manifold,surprise,0
76620,manifold,trust,0
76621,manipulate,anger,0
76622,manipulate,anticipation,0
76623,manipulate,disgust,0
76624,manipulate,fear,0
76625,manipulate,joy,0
76626,manipulate,negative,1
76627,manipulate,positive,0
76628,manipulate,sadness,0
76629,manipulate,surprise,0
76630,manipulate,trust,0
76631,manipulation,anger,1
76632,manipulation,anticipation,0
76633,manipulation,disgust,0
76634,manipulation,fear,1
76635,manipulation,joy,0
76636,manipulation,negative,1
76637,manipulation,positive,0
76638,manipulation,sadness,0
76639,manipulation,surprise,0
76640,manipulation,trust,0
76641,mankind,anger,0
76642,mankind,anticipation,0
76643,mankind,disgust,0
76644,mankind,fear,0
76645,mankind,joy,0
76646,mankind,negative,0
76647,mankind,positive,0
76648,mankind,sadness,0
76649,mankind,surprise,0
76650,mankind,trust,0
76651,manly,anger,0
76652,manly,anticipation,0
76653,manly,disgust,0
76654,manly,fear,0
76655,manly,joy,0
76656,manly,negative,0
76657,manly,positive,1
76658,manly,sadness,0
76659,manly,surprise,0
76660,manly,trust,0
76661,manna,anger,0
76662,manna,anticipation,0
76663,manna,disgust,0
76664,manna,fear,0
76665,manna,joy,0
76666,manna,negative,0
76667,manna,positive,1
76668,manna,sadness,0
76669,manna,surprise,0
76670,manna,trust,0
76671,manner,anger,0
76672,manner,anticipation,0
76673,manner,disgust,0
76674,manner,fear,0
76675,manner,joy,0
76676,manner,negative,0
76677,manner,positive,0
76678,manner,sadness,0
76679,manner,surprise,0
76680,manner,trust,0
76681,mannered,anger,0
76682,mannered,anticipation,0
76683,mannered,disgust,0
76684,mannered,fear,0
76685,mannered,joy,0
76686,mannered,negative,0
76687,mannered,positive,1
76688,mannered,sadness,0
76689,mannered,surprise,0
76690,mannered,trust,0
76691,manners,anger,0
76692,manners,anticipation,0
76693,manners,disgust,0
76694,manners,fear,0
76695,manners,joy,0
76696,manners,negative,0
76697,manners,positive,1
76698,manners,sadness,0
76699,manners,surprise,0
76700,manners,trust,0
76701,manor,anger,0
76702,manor,anticipation,0
76703,manor,disgust,0
76704,manor,fear,0
76705,manor,joy,0
76706,manor,negative,0
76707,manor,positive,0
76708,manor,sadness,0
76709,manor,surprise,0
76710,manor,trust,0
76711,mansion,anger,0
76712,mansion,anticipation,0
76713,mansion,disgust,0
76714,mansion,fear,0
76715,mansion,joy,0
76716,mansion,negative,0
76717,mansion,positive,0
76718,mansion,sadness,0
76719,mansion,surprise,0
76720,mansion,trust,0
76721,manslaughter,anger,1
76722,manslaughter,anticipation,0
76723,manslaughter,disgust,1
76724,manslaughter,fear,1
76725,manslaughter,joy,0
76726,manslaughter,negative,1
76727,manslaughter,positive,0
76728,manslaughter,sadness,1
76729,manslaughter,surprise,1
76730,manslaughter,trust,0
76731,mantle,anger,0
76732,mantle,anticipation,0
76733,mantle,disgust,0
76734,mantle,fear,0
76735,mantle,joy,0
76736,mantle,negative,0
76737,mantle,positive,0
76738,mantle,sadness,0
76739,mantle,surprise,0
76740,mantle,trust,0
76741,manual,anger,0
76742,manual,anticipation,0
76743,manual,disgust,0
76744,manual,fear,0
76745,manual,joy,0
76746,manual,negative,0
76747,manual,positive,0
76748,manual,sadness,0
76749,manual,surprise,0
76750,manual,trust,1
76751,manufacture,anger,0
76752,manufacture,anticipation,0
76753,manufacture,disgust,0
76754,manufacture,fear,0
76755,manufacture,joy,0
76756,manufacture,negative,0
76757,manufacture,positive,0
76758,manufacture,sadness,0
76759,manufacture,surprise,0
76760,manufacture,trust,0
76761,manufacturer,anger,0
76762,manufacturer,anticipation,0
76763,manufacturer,disgust,0
76764,manufacturer,fear,0
76765,manufacturer,joy,0
76766,manufacturer,negative,0
76767,manufacturer,positive,1
76768,manufacturer,sadness,0
76769,manufacturer,surprise,0
76770,manufacturer,trust,0
76771,manure,anger,0
76772,manure,anticipation,0
76773,manure,disgust,1
76774,manure,fear,0
76775,manure,joy,0
76776,manure,negative,1
76777,manure,positive,0
76778,manure,sadness,0
76779,manure,surprise,0
76780,manure,trust,0
76781,manuscript,anger,0
76782,manuscript,anticipation,0
76783,manuscript,disgust,0
76784,manuscript,fear,0
76785,manuscript,joy,0
76786,manuscript,negative,0
76787,manuscript,positive,0
76788,manuscript,sadness,0
76789,manuscript,surprise,0
76790,manuscript,trust,0
76791,map,anger,0
76792,map,anticipation,0
76793,map,disgust,0
76794,map,fear,0
76795,map,joy,0
76796,map,negative,0
76797,map,positive,0
76798,map,sadness,0
76799,map,surprise,0
76800,map,trust,0
76801,mar,anger,0
76802,mar,anticipation,0
76803,mar,disgust,0
76804,mar,fear,0
76805,mar,joy,0
76806,mar,negative,1
76807,mar,positive,0
76808,mar,sadness,0
76809,mar,surprise,0
76810,mar,trust,0
76811,marble,anger,0
76812,marble,anticipation,0
76813,marble,disgust,0
76814,marble,fear,0
76815,marble,joy,0
76816,marble,negative,0
76817,marble,positive,0
76818,marble,sadness,0
76819,marble,surprise,0
76820,marble,trust,0
76821,marbled,anger,0
76822,marbled,anticipation,0
76823,marbled,disgust,0
76824,marbled,fear,0
76825,marbled,joy,0
76826,marbled,negative,0
76827,marbled,positive,0
